DATA;TOTAL_VENDA;CAIXA_VENDEDOR;COD_FORMA_PGTO;VALOR_CANCELADO;NUMERO_CUPOM_FISCAL
2018-12-24 00:00:00.000;274;JLP;1;0;1028
2018-12-24 00:00:00.000;612;JLP;3;0;1029
2018-12-24 00:00:00.000;249;JLP;4;0;1030
2018-12-24 00:00:00.000;546;JLP;1;0;1031
2018-12-24 00:00:00.000;524;JLP;4;0;1032
2018-12-24 00:00:00.000;393;JLP;1;0;1033
2018-12-24 00:00:00.000;258;JLP;1;0;1034
2018-12-24 00:00:00.000;245;JLP;1;0;1035
2018-12-24 00:00:00.000;209;JLP;##;0;1036
2018-12-24 00:00:00.000;541;JLP;1;0;1037
2018-12-24 00:00:00.000;462;JLP;4;0;1038
2018-12-24 00:00:00.000;529;JLP;1;0;1039
2018-12-24 00:00:00.000;542;JLP;4;0;1040
2018-12-24 00:00:00.000;596;JLP;4;0;1041
2018-12-24 00:00:00.000;229;JLP;1;0;1042
2018-12-24 00:00:00.000;360;JLP;4;0;1043
2018-12-24 00:00:00.000;469;JLP;1;0;1044
2018-12-24 00:00:00.000;516;JLP;1;0;1045
2018-12-24 00:00:00.000;422;JLP;4;0;1046
2018-12-24 00:00:00.000;589;JLP;4;0;1047
2018-12-24 00:00:00.000;290;JLP;3;0;1048
2018-12-24 00:00:00.000;231;JLP;4;0;1049
2018-12-24 00:00:00.000;292;JLP;##;0;1050
2018-12-24 00:00:00.000;144;JLP;3;0;1051
2018-12-24 00:00:00.000;119;JLP;4;0;1052
2018-12-24 00:00:00.000;385;JLP;4;0;1053
2018-12-24 00:00:00.000;470;JLP;3;0;1054
2018-12-24 00:00:00.000;178;JLP;4;0;1055
2018-12-24 00:00:00.000;457;JLP;3;0;1056
2018-12-24 00:00:00.000;345;JLP;1;0;1057
2018-12-24 00:00:00.000;330;JLP;4;0;1058
2018-12-24 00:00:00.000;379;JLP;4;0;1059
2018-12-24 00:00:00.000;432;JLP;4;0;1060
2018-12-24 00:00:00.000;344;JLP;3;0;1061
2018-12-24 00:00:00.000;299;JLP;##;0;1062
2018-12-25 00:00:00.000;6000;JLP;px;50;1063
2018-12-26 00:00:00.000;575;JLP;1;0;1064
2018-12-26 00:00:00.000;259;JLP;1;0;1065
2018-12-26 00:00:00.000;448;JLP;1;0;1066
2018-12-26 00:00:00.000;388;JLP;1;0;1067
2018-12-26 00:00:00.000;230;JLP;1;0;1068
2018-12-26 00:00:00.000;378;JLP;4;0;1069
2018-12-26 00:00:00.000;346;JLP;1;0;1070
2018-12-26 00:00:00.000;266;JLP;4;0;1071
2018-12-26 00:00:00.000;187;JLP;4;0;1072
2018-12-26 00:00:00.000;451;JLP;1;0;1073
2018-12-26 00:00:00.000;439;JLP;4;0;1074
2018-12-26 00:00:00.000;361;JLP;3;0;1075
2018-12-26 00:00:00.000;539;JLP;1;0;1076
2018-12-26 00:00:00.000;545;JLP;1;0;1077
2018-12-26 00:00:00.000;336;JLP;1;0;1078
2018-12-26 00:00:00.000;192;JLP;3;0;1079
2018-12-26 00:00:00.000;234;JLP;1;0;1080
2018-12-26 00:00:00.000;223;JLP;3;0;1081
2018-12-26 00:00:00.000;144;JLP;4;0;1082
2018-12-26 00:00:00.000;250;JLP;4;0;1083
2018-12-26 00:00:00.000;530;JLP;4;0;1084
2018-12-26 00:00:00.000;126;JLP;1;0;1085
2018-12-26 00:00:00.000;591;JLP;##;0;1086
2018-12-26 00:00:00.000;295;JLP;3;0;1087
2018-12-26 00:00:00.000;560;JLP;1;0;1088
2018-12-26 00:00:00.000;466;JLP;1;0;1089
2018-12-26 00:00:00.000;513;JLP;3;0;1090
2018-12-26 00:00:00.000;124;JLP;##;0;1091
2018-12-26 00:00:00.000;454;JLP;1;0;1092
2018-12-26 00:00:00.000;225;JLP;1;0;1093
2018-12-26 00:00:00.000;488;JLP;##;0;1094
2018-12-26 00:00:00.000;383;JLP;1;0;1095
2018-12-26 00:00:00.000;139;JLP;1;0;1096
2018-12-26 00:00:00.000;565;JLP;4;0;1097
2018-12-26 00:00:00.000;275;JLP;1;0;1098
2018-12-26 00:00:00.000;341;JLP;3;0;1099
2018-12-26 00:00:00.000;395;JLP;1;0;1100
2018-12-26 00:00:00.000;456;JLP;1;0;1101
2018-12-26 00:00:00.000;191;JLP;1;0;1102
2018-12-26 00:00:00.000;536;JLP;1;0;1103
2018-12-26 00:00:00.000;563;JLP;1;0;1104
2018-12-26 00:00:00.000;210;JLP;4;0;1105
2018-12-26 00:00:00.000;578;JLP;1;0;1106
2018-12-26 00:00:00.000;130;JLP;4;0;1107
2018-12-26 00:00:00.000;511;JLP;3;0;1108
2018-12-26 00:00:00.000;329;JLP;1;0;1109
2018-12-26 00:00:00.000;380;JLP;1;0;1110
2018-12-26 00:00:00.000;260;JLP;1;0;1111
2018-12-26 00:00:00.000;294;JLP;1;0;1112
2018-12-26 00:00:00.000;459;JLP;3;0;1113
2018-12-26 00:00:00.000;486;JLP;4;0;1114
2018-12-26 00:00:00.000;434;JLP;4;0;1115
2018-12-26 00:00:00.000;385;JLP;4;0;1116
2018-12-26 00:00:00.000;560;JLP;3;0;1117
2018-12-26 00:00:00.000;379;JLP;3;0;1118
2018-12-26 00:00:00.000;415;JLP;1;0;1119
2018-12-26 00:00:00.000;177;JLP;4;0;1120
2018-12-26 00:00:00.000;471;JLP;1;0;1121
2018-12-26 00:00:00.000;581;JLP;##;0;1122
2018-12-26 00:00:00.000;201;JLP;3;0;1123
2018-12-26 00:00:00.000;243;JLP;1;0;1124
2018-12-26 00:00:00.000;588;JLP;1;0;1125
2018-12-26 00:00:00.000;123;JLP;1;0;1126
2018-12-26 00:00:00.000;455;JLP;1;0;1127
2018-12-26 00:00:00.000;249;JLP;3;0;1128
2018-12-26 00:00:00.000;269;JLP;1;0;1129
2018-12-26 00:00:00.000;598;JLP;4;0;1130
2018-12-26 00:00:00.000;378;JLP;1;0;1131
2018-12-26 00:00:00.000;415;JLP;1;0;1132
2018-12-26 00:00:00.000;392;JLP;3;0;1133
2018-12-26 00:00:00.000;217;JLP;1;0;1134
2018-12-26 00:00:00.000;223;JLP;3;0;1135
2018-12-26 00:00:00.000;386;JLP;1;0;1136
2018-12-26 00:00:00.000;221;JLP;3;0;1137
2018-12-26 00:00:00.000;370;JLP;4;0;1138
2018-12-26 00:00:00.000;231;JLP;1;0;1139
2018-12-26 00:00:00.000;333;JLP;4;0;1140
2018-12-26 00:00:00.000;576;JLP;4;0;1141
2018-12-26 00:00:00.000;607;VRL ;4;0;1142
2018-12-26 00:00:00.000;150;JLP;1;0;1143
2018-12-26 00:00:00.000;358;VRL ;4;0;1144
2018-12-26 00:00:00.000;490;JLP;1;0;1145
2018-12-26 00:00:00.000;443;JLP;1;0;1146
2018-12-26 00:00:00.000;534;VRL ;4;0;1147
2018-12-26 00:00:00.000;283;JLP;3;0;1148
2018-12-26 00:00:00.000;202;VRL ;4;0;1149
2018-12-26 00:00:00.000;591;VRL ;4;0;1150
2018-12-26 00:00:00.000;214;VRL ;4;0;1151
2018-12-26 00:00:00.000;147;VRL ;3;0;1152
2018-12-26 00:00:00.000;442;VRL ;3;0;1153
2018-12-26 00:00:00.000;551;VRL ;3;0;1154
2018-12-26 00:00:00.000;602;VRL ;3;0;1155
2018-12-26 00:00:00.000;508;JLP;1;0;1156
2018-12-26 00:00:00.000;206;VRL ;3;0;1157
2018-12-26 00:00:00.000;190;JLP;##;0;1158
2018-12-26 00:00:00.000;317;JLP;1;0;1159
2018-12-26 00:00:00.000;175;JLP;1;0;1160
2018-12-26 00:00:00.000;340;JLP;1;0;1161
2018-12-26 00:00:00.000;438;JLP;3;0;1162
2018-12-26 00:00:00.000;150;JLP;3;0;1163
2018-12-26 00:00:00.000;131;JLP;4;0;1164
2018-12-26 00:00:00.000;113;JLP;4;0;1165
2018-12-26 00:00:00.000;525;JLP;3;0;1166
2018-12-26 00:00:00.000;147;JLP;1;0;1167
2018-12-26 00:00:00.000;590;VRL ;3;0;1168
2018-12-26 00:00:00.000;586;VRL ;3;0;1169
2018-12-26 00:00:00.000;516;VRL ;3;0;1170
2018-12-26 00:00:00.000;258;VRL ;3;0;1171
2018-12-26 00:00:00.000;470;VRL ;3;0;1172
2018-12-26 00:00:00.000;138;VRL ;3;0;1173
2018-12-26 00:00:00.000;479;VRL ;##;0;1174
2018-12-26 00:00:00.000;463;JLP;3;0;1175
2018-12-26 00:00:00.000;328;VRL ;4;0;1176
2018-12-26 00:00:00.000;505;VRL ;4;0;1177
2018-12-26 00:00:00.000;203;VRL ;4;0;1178
2018-12-26 00:00:00.000;275;VRL ;4;0;1179
2018-12-26 00:00:00.000;245;JLP;4;0;1180
2018-12-26 00:00:00.000;256;VRL ;4;0;1181
2018-12-26 00:00:00.000;373;VRL ;4;0;1182
2018-12-26 00:00:00.000;203;VRL ;4;0;1183
2018-12-26 00:00:00.000;369;VRL ;4;0;1184
2018-12-26 00:00:00.000;297;VRL ;4;0;1185
2018-12-26 00:00:00.000;239;VRL ;1;0;1186
2018-12-26 00:00:00.000;550;VRL ;1;0;1187
2018-12-26 00:00:00.000;519;VRL ;1;0;1188
2018-12-26 00:00:00.000;316;VRL ;1;0;1189
2018-12-26 00:00:00.000;294;VRL ;1;0;1190
2018-12-26 00:00:00.000;353;VRL ;1;0;1191
2018-12-26 00:00:00.000;530;VRL ;1;0;1192
2018-12-26 00:00:00.000;185;VRL ;1;0;1193
2018-12-26 00:00:00.000;130;VRL ;1;0;1194
2018-12-26 00:00:00.000;254;JLP;4;0;1195
2018-12-26 00:00:00.000;140;JLP;4;0;1196
2018-12-26 00:00:00.000;114;JLP;1;90,8;1197
2018-12-26 00:00:00.000;168;JLP;3;0;1198
2018-12-26 00:00:00.000;488;VRL ;1;0;1199
2018-12-26 00:00:00.000;467;VRL ;1;0;1200
2018-12-26 00:00:00.000;600;JLP;3;0;1201
2018-12-26 00:00:00.000;179;VRL ;1;0;1202
2018-12-26 00:00:00.000;369;JLP;1;0;1203
2018-12-26 00:00:00.000;585;JLP;4;0;1204
2018-12-26 00:00:00.000;289;JLP;4;0;1205
2018-12-26 00:00:00.000;139;JLP;4;0;1206
2018-12-26 00:00:00.000;161;JLP;3;0;1207
2018-12-26 00:00:00.000;308;JLP;4;0;1208
2018-12-26 00:00:00.000;170;JLP;4;0;1209
2018-12-26 00:00:00.000;568;JLP;3;0;1210
2018-12-27 00:00:00.000;313;VNS;4;0;1211
2018-12-27 00:00:00.000;523;VNS;4;0;1212
2018-12-27 00:00:00.000;408;VNS;4;0;1213
2018-12-27 00:00:00.000;129;VNS;3;0;1214
2018-12-27 00:00:00.000;444;VNS;3;0;1215
2018-12-27 00:00:00.000;439;VNS;3;0;1216
2018-12-27 00:00:00.000;568;VNS;3;0;1217
2018-12-27 00:00:00.000;269;VNS;3;0;1218
2018-12-27 00:00:00.000;288;VNS;3;0;1219
2018-12-27 00:00:00.000;541;VNS;4;0;1220
2018-12-27 00:00:00.000;495;VNS;4;0;1221
2018-12-27 00:00:00.000;458;JLP;1;0;1222
2018-12-27 00:00:00.000;128;JLP;4;0;1223
2018-12-27 00:00:00.000;374;JLP;4;0;1224
2018-12-27 00:00:00.000;133;JLP;4;0;1225
2018-12-27 00:00:00.000;470;JLP;3;0;1226
2018-12-27 00:00:00.000;269;JLP;3;0;1227
2018-12-27 00:00:00.000;207;JLP;4;0;1228
2018-12-27 00:00:00.000;590;JLP;1;0;1229
2018-12-27 00:00:00.000;501;VNS;3;0;1230
2018-12-27 00:00:00.000;122;VNS;3;0;1231
2018-12-27 00:00:00.000;476;VNS;3;0;1232
2018-12-27 00:00:00.000;135;VNS;3;0;1233
2018-12-27 00:00:00.000;411;VNS;4;0;1234
2018-12-27 00:00:00.000;586;VNS;4;0;1235
2018-12-27 00:00:00.000;145;VNS;4;0;1236
2018-12-27 00:00:00.000;525;VNS;4;0;1237
2018-12-27 00:00:00.000;511;VNS;4;0;1238
2018-12-27 00:00:00.000;602;VNS;4;0;1239
2018-12-27 00:00:00.000;231;VNS;4;0;1240
2018-12-27 00:00:00.000;215;VNS;4;0;1241
2018-12-27 00:00:00.000;592;JLP;1;0;1242
2018-12-27 00:00:00.000;211;VNS;1;0;1243
2018-12-27 00:00:00.000;220;JLP;4;0;1244
2018-12-27 00:00:00.000;231;VNS;1;0;1245
2018-12-27 00:00:00.000;243;VNS;1;0;1246
2018-12-27 00:00:00.000;564;VNS;1;0;1247
2018-12-27 00:00:00.000;528;VNS;1;0;1248
2018-12-27 00:00:00.000;339;VNS;1;0;1249
2018-12-27 00:00:00.000;543;VNS;1;0;1250
2018-12-27 00:00:00.000;387;VNS;1;0;1251
2018-12-27 00:00:00.000;120;VNS;1;0;1252
2018-12-27 00:00:00.000;349;VNS;1;0;1253
2018-12-27 00:00:00.000;539;VNS;1;0;1254
2018-12-27 00:00:00.000;419;VNS;1;0;1255
2018-12-27 00:00:00.000;551;VNS;1;0;1256
2018-12-27 00:00:00.000;317;VNS;1;0;1257
2018-12-27 00:00:00.000;379;VNS;1;0;1258
2018-12-27 00:00:00.000;185;VNS;1;0;1259
2018-12-27 00:00:00.000;157;VNS;1;0;1260
2018-12-27 00:00:00.000;341;VNS;1;0;1261
2018-12-27 00:00:00.000;238;JLP;1;0;1262
2018-12-27 00:00:00.000;461;JLP;4;0;1263
2018-12-27 00:00:00.000;224;JLP;1;0;1264
2018-12-27 00:00:00.000;565;VNS;1;57,7;1265
2018-12-27 00:00:00.000;312;JLP;4;0;1266
2018-12-27 00:00:00.000;239;JLP;4;0;1267
2018-12-27 00:00:00.000;588;JLP;4;0;1268
2018-12-27 00:00:00.000;231;JLP;4;0;1269
2018-12-27 00:00:00.000;117;JLP;1;0;1270
2018-12-27 00:00:00.000;538;JLP;4;0;1271
2018-12-27 00:00:00.000;570;JLP;4;0;1272
2018-12-27 00:00:00.000;131;JLP;1;0;1273
2018-12-27 00:00:00.000;560;VNS;1;0;1274
2018-12-27 00:00:00.000;214;JLP;1;0;1275
2018-12-27 00:00:00.000;501;JLP;4;0;1276
2018-12-27 00:00:00.000;166;JLP;##;0;1277
2018-12-27 00:00:00.000;554;JLP;4;0;1278
2018-12-27 00:00:00.000;361;JLP;##;0;1279
2018-12-27 00:00:00.000;193;JLP;1;0;1280
2018-12-27 00:00:00.000;482;VRL ;4;0;1281
2018-12-27 00:00:00.000;530;VRL ;4;0;1282
2018-12-27 00:00:00.000;496;VRL ;4;0;1283
2018-12-27 00:00:00.000;439;VRL ;4;0;1284
2018-12-27 00:00:00.000;436;VRL ;4;0;1285
2018-12-27 00:00:00.000;172;VRL ;4;0;1286
2018-12-27 00:00:00.000;145;VRL ;4;0;1287
2018-12-27 00:00:00.000;378;VRL ;4;0;1288
2018-12-27 00:00:00.000;498;VRL ;4;0;1289
2018-12-27 00:00:00.000;513;JLP;3;0;1290
2018-12-27 00:00:00.000;594;VRL ;4;0;1291
2018-12-27 00:00:00.000;210;VRL ;3;0;1292
2018-12-27 00:00:00.000;145;VRL ;3;0;1293
2018-12-27 00:00:00.000;448;VRL ;3;0;1294
2018-12-27 00:00:00.000;591;JLP;1;0;1295
2018-12-27 00:00:00.000;151;VRL ;4;0;1296
2018-12-27 00:00:00.000;271;JLP;4;0;1297
2018-12-27 00:00:00.000;499;JLP;1;0;1298
2018-12-27 00:00:00.000;425;JLP;4;0;1299
2018-12-27 00:00:00.000;135;VRL ;3;0;1300
2018-12-27 00:00:00.000;447;VRL ;3;0;1301
2018-12-27 00:00:00.000;531;VRL ;3;0;1302
2018-12-27 00:00:00.000;610;VRL ;3;0;1303
2018-12-27 00:00:00.000;185;VRL ;4;0;1304
2018-12-27 00:00:00.000;483;VRL ;3;0;1305
2018-12-27 00:00:00.000;515;VRL ;3;59,8;1306
2018-12-27 00:00:00.000;171;JLP;4;0;1307
2018-12-27 00:00:00.000;540;JLP;1;0;1308
2018-12-27 00:00:00.000;601;JLP;3;0;1309
2018-12-27 00:00:00.000;361;VRL ;3;0;1310
2018-12-27 00:00:00.000;469;VRL ;4;0;1311
2018-12-27 00:00:00.000;526;JLP;3;0;1312
2018-12-27 00:00:00.000;520;VRL ;4;0;1313
2018-12-27 00:00:00.000;139;VRL ;4;0;1314
2018-12-27 00:00:00.000;438;VRL ;4;0;1315
2018-12-27 00:00:00.000;487;VRL ;4;0;1316
2018-12-27 00:00:00.000;254;VRL ;3;0;1317
2018-12-27 00:00:00.000;586;VRL ;4;0;1318
2018-12-27 00:00:00.000;422;VRL ;3;0;1319
2018-12-27 00:00:00.000;189;VRL ;1;0;1320
2018-12-27 00:00:00.000;279;JLP;4;0;1321
2018-12-27 00:00:00.000;447;VRL ;##;0;1322
2018-12-27 00:00:00.000;161;VRL ;3;0;1323
2018-12-27 00:00:00.000;302;VRL ;3;0;1324
2018-12-27 00:00:00.000;545;VRL ;4;0;1325
2018-12-27 00:00:00.000;330;VRL ;4;0;1326
2018-12-27 00:00:00.000;376;VRL ;3;0;1327
2018-12-27 00:00:00.000;238;VRL ;3;0;1328
2018-12-27 00:00:00.000;240;JLP;1;0;1329
2018-12-27 00:00:00.000;548;JLP;4;0;1330
2018-12-27 00:00:00.000;197;JLP;1;0;1331
2018-12-27 00:00:00.000;528;VRL ;1;0;1332
2018-12-27 00:00:00.000;405;JLP;1;0;1333
2018-12-27 00:00:00.000;193;VRL ;1;0;1334
2018-12-27 00:00:00.000;121;VRL ;1;0;1335
2018-12-27 00:00:00.000;121;VRL ;1;0;1336
2018-12-27 00:00:00.000;442;JLP;4;0;1337
2018-12-27 00:00:00.000;366;VRL ;1;0;1338
2018-12-27 00:00:00.000;443;VRL ;1;0;1339
2018-12-27 00:00:00.000;499;JLP;4;0;1340
2018-12-27 00:00:00.000;439;JLP;1;108,4;1341
2018-12-27 00:00:00.000;226;VRL ;1;0;1342
2018-12-27 00:00:00.000;603;VRL ;1;0;1343
2018-12-27 00:00:00.000;286;VRL ;1;0;1344
2018-12-27 00:00:00.000;369;JLP;1;0;1345
2018-12-27 00:00:00.000;404;JLP;1;0;1346
2018-12-27 00:00:00.000;154;JLP;4;0;1347
2018-12-27 00:00:00.000;562;JLP;3;0;1348
2018-12-27 00:00:00.000;295;JLP;##;0;1349
2018-12-27 00:00:00.000;323;JLP;3;0;1350
2018-12-27 00:00:00.000;489;VRL ;##;0;1351
2018-12-27 00:00:00.000;282;VRL ;1;0;1352
2018-12-27 00:00:00.000;182;VRL ;1;0;1353
2018-12-27 00:00:00.000;239;VRL ;1;0;1354
2018-12-27 00:00:00.000;526;VRL ;##;0;1355
2018-12-27 00:00:00.000;599;VRL ;1;0;1356
2018-12-27 00:00:00.000;353;VRL ;1;0;1357
2018-12-27 00:00:00.000;314;VRL ;1;0;1358
2018-12-27 00:00:00.000;504;VRL ;1;0;1359
2018-12-27 00:00:00.000;521;VRL ;1;0;1360
2018-12-27 00:00:00.000;585;JLP;1;0;1361
2018-12-27 00:00:00.000;340;JLP;1;0;1362
2018-12-27 00:00:00.000;391;JLP;4;0;1363
2018-12-27 00:00:00.000;592;JLP;1;41,9;1364
2018-12-27 00:00:00.000;244;JLP;1;0;1365
2018-12-27 00:00:00.000;205;JLP;4;0;1366
2018-12-27 00:00:00.000;342;JLP;3;0;1367
2018-12-27 00:00:00.000;413;JLP;4;0;1368
2018-12-27 00:00:00.000;442;JLP;4;0;1369
2018-12-27 00:00:00.000;186;JLP;1;0;1370
2018-12-27 00:00:00.000;472;JLP;3;0;1371
2018-12-27 00:00:00.000;582;JLP;1;0;1372
2018-12-27 00:00:00.000;600;JLP;3;0;1373
2018-12-27 00:00:00.000;198;JLP;1;0;1374
2018-12-27 00:00:00.000;154;JLP;##;0;1375
2018-12-27 00:00:00.000;142;JLP;3;0;1376
2018-12-27 00:00:00.000;251;JLP;4;0;1377
2018-12-27 00:00:00.000;552;JLP;1;0;1378
2018-12-27 00:00:00.000;111;JLP;1;0;1379
2018-12-27 00:00:00.000;534;JLP;1;0;1380
2018-12-27 00:00:00.000;311;JLP;1;0;1381
2018-12-27 00:00:00.000;607;JLP;3;0;1382
2018-12-27 00:00:00.000;190;JLP;4;0;1383
2018-12-27 00:00:00.000;411;JLP;4;0;1384
2018-12-27 00:00:00.000;306;JLP;4;0;1385
2018-12-27 00:00:00.000;496;JLP;3;0;1386
2018-12-27 00:00:00.000;400;JLP;1;0;1387
2018-12-27 00:00:00.000;361;JLP;1;0;1388
2018-12-27 00:00:00.000;173;JLP;4;0;1389
2018-12-27 00:00:00.000;231;JLP;1;0;1390
2018-12-27 00:00:00.000;409;JLP;1;0;1391
2018-12-27 00:00:00.000;560;JLP;1;0;1392
2018-12-27 00:00:00.000;135;JLP;4;0;1393
2018-12-28 00:00:00.000;411;JLP;1;0;1394
2018-12-28 00:00:00.000;414;JLP;3;0;1395
2018-12-28 00:00:00.000;156;JLP;4;0;1396
2018-12-28 00:00:00.000;484;JLP;4;0;1397
2018-12-28 00:00:00.000;405;JLP;1;0;1398
2018-12-28 00:00:00.000;122;JLP;4;0;1399
2018-12-28 00:00:00.000;369;JLP;3;0;1400
2018-12-28 00:00:00.000;587;JLP;4;0;1401
2018-12-28 00:00:00.000;256;JLP;1;0;1402
2018-12-28 00:00:00.000;572;JLP;1;0;1403
2018-12-28 00:00:00.000;229;JLP;3;0;1404
2018-12-28 00:00:00.000;271;VRL ;1;0;1405
2018-12-28 00:00:00.000;557;VRL ;1;0;1406
2018-12-28 00:00:00.000;341;VRL ;1;0;1407
2018-12-28 00:00:00.000;424;VRL ;1;0;1408
2018-12-28 00:00:00.000;512;VRL ;1;0;1409
2018-12-28 00:00:00.000;571;VRL ;1;0;1410
2018-12-28 00:00:00.000;602;VRL ;1;0;1411
2018-12-28 00:00:00.000;438;VRL ;1;0;1412
2018-12-28 00:00:00.000;250;JLP;3;0;1413
2018-12-28 00:00:00.000;233;JLP;3;0;1414
2018-12-28 00:00:00.000;367;JLP;3;0;1415
2018-12-28 00:00:00.000;277;JLP;3;0;1416
2018-12-28 00:00:00.000;395;JLP;1;0;1417
2018-12-28 00:00:00.000;466;JLP;4;0;1418
2018-12-28 00:00:00.000;167;VRL ;1;0;1419
2018-12-28 00:00:00.000;599;VRL ;1;0;1420
2018-12-28 00:00:00.000;489;JLP;4;0;1421
2018-12-28 00:00:00.000;570;JLP;4;0;1422
2018-12-28 00:00:00.000;271;JLP;1;0;1423
2018-12-28 00:00:00.000;133;VRL ;1;0;1424
2018-12-28 00:00:00.000;185;JLP;1;0;1425
2018-12-28 00:00:00.000;552;JLP;4;0;1426
2018-12-28 00:00:00.000;512;JLP;1;0;1427
2018-12-28 00:00:00.000;206;JLP;3;74,8;1428
2018-12-28 00:00:00.000;572;JLP;##;0;1429
2018-12-28 00:00:00.000;419;VRL ;1;0;1430
2018-12-28 00:00:00.000;480;VRL ;1;0;1431
2018-12-28 00:00:00.000;426;VRL ;1;0;1432
2018-12-28 00:00:00.000;390;VRL ;1;25,9;1433
2018-12-28 00:00:00.000;491;JLP;4;0;1434
2018-12-28 00:00:00.000;154;JLP;1;75,6;1435
2018-12-28 00:00:00.000;330;JLP;1;88,8;1436
2018-12-28 00:00:00.000;448;JLP;1;69,8;1437
2018-12-28 00:00:00.000;188;JLP;1;22,9;1438
2018-12-28 00:00:00.000;232;VRL ;1;0;1439
2018-12-28 00:00:00.000;247;VRL ;1;88,8;1440
2018-12-28 00:00:00.000;225;VRL ;1;0;1441
2018-12-28 00:00:00.000;111;VRL ;1;0;1442
2018-12-28 00:00:00.000;467;JLP;4;0;1443
2018-12-28 00:00:00.000;567;JLP;4;0;1444
2018-12-28 00:00:00.000;197;JLP;4;0;1445
2018-12-28 00:00:00.000;259;JLP;4;0;1446
2018-12-28 00:00:00.000;539;JLP;4;0;1447
2018-12-28 00:00:00.000;225;VRL ;1;0;1448
2018-12-28 00:00:00.000;226;VRL ;1;0;1449
2018-12-28 00:00:00.000;505;VRL ;1;0;1450
2018-12-28 00:00:00.000;405;VRL ;1;0;1451
2018-12-28 00:00:00.000;292;VRL ;1;0;1452
2018-12-28 00:00:00.000;206;VRL ;1;0;1453
2018-12-28 00:00:00.000;458;VRL ;1;0;1454
2018-12-28 00:00:00.000;328;JLP;4;0;1455
2018-12-28 00:00:00.000;156;JLP;4;0;1456
2018-12-28 00:00:00.000;578;JLP;1;0;1457
2018-12-28 00:00:00.000;606;JLP;4;0;1458
2018-12-28 00:00:00.000;416;JLP;1;0;1459
2018-12-28 00:00:00.000;216;VRL ;1;0;1460
2018-12-28 00:00:00.000;498;JLP;1;0;1461
2018-12-28 00:00:00.000;429;VRL ;1;99,9;1462
2018-12-28 00:00:00.000;467;VRL ;1;171,4;1463
2018-12-28 00:00:00.000;124;VRL ;1;99,9;1464
2018-12-28 00:00:00.000;496;VRL ;1;0;1465
2018-12-28 00:00:00.000;555;VRL ;3;169,9;1466
2018-12-28 00:00:00.000;300;JLP;3;0;1467
2018-12-28 00:00:00.000;574;VRL ;1;0;1468
2018-12-28 00:00:00.000;160;JLP;3;0;1469
2018-12-28 00:00:00.000;231;JLP;1;0;1470
2018-12-28 00:00:00.000;388;JLP;4;0;1471
2018-12-28 00:00:00.000;159;JLP;3;0;1472
2018-12-28 00:00:00.000;265;JLP;1;0;1473
2018-12-28 00:00:00.000;120;JLP;4;0;1474
2018-12-28 00:00:00.000;516;JLP;1;36,9;1475
2018-12-28 00:00:00.000;337;JLP;1;0;1476
2018-12-28 00:00:00.000;587;JLP;4;0;1477
2018-12-28 00:00:00.000;568;JLP;3;0;1478
2018-12-28 00:00:00.000;224;JLP;4;0;1479
2018-12-28 00:00:00.000;364;JLP;1;0;1480
2018-12-28 00:00:00.000;486;JLP;3;0;1481
2018-12-28 00:00:00.000;157;JLP;1;0;1482
2018-12-28 00:00:00.000;129;JLP;1;0;1483
2018-12-28 00:00:00.000;143;JLP;4;0;1484
2018-12-28 00:00:00.000;455;JLP;1;60,3;1485
2018-12-28 00:00:00.000;594;JLP;1;0;1486
2018-12-28 00:00:00.000;297;JLP;##;0;1487
2018-12-28 00:00:00.000;384;JLP;1;0;1488
2018-12-28 00:00:00.000;224;JLP;4;0;1489
2018-12-28 00:00:00.000;585;JLP;4;0;1490
2018-12-28 00:00:00.000;515;JLP;4;0;1491
2018-12-28 00:00:00.000;543;JLP;4;0;1492
2018-12-28 00:00:00.000;501;JLP;3;0;1493
2018-12-28 00:00:00.000;400;JLP;3;0;1494
2018-12-28 00:00:00.000;186;JLP;1;0;1495
2018-12-28 00:00:00.000;308;JLP;1;0;1496
2018-12-28 00:00:00.000;180;JLP;4;0;1497
2018-12-28 00:00:00.000;383;JLP;4;0;1498
2018-12-28 00:00:00.000;341;JLP;1;0;1499
2018-12-28 00:00:00.000;359;JLP;##;0;1500
2018-12-28 00:00:00.000;267;JLP;4;0;1501
2018-12-28 00:00:00.000;234;JLP;4;0;1502
2018-12-28 00:00:00.000;449;JLP;3;251,8;1503
2018-12-28 00:00:00.000;611;JLP;##;0;1504
2018-12-28 00:00:00.000;142;JLP;1;0;1505
2018-12-28 00:00:00.000;133;JLP;1;0;1506
2018-12-28 00:00:00.000;451;JLP;4;0;1507
2018-12-28 00:00:00.000;447;JLP;1;34,9;1508
2018-12-28 00:00:00.000;541;JLP;1;0;1509
2018-12-28 00:00:00.000;266;JLP;##;0;1510
2018-12-28 00:00:00.000;358;JLP;1;0;1511
2018-12-28 00:00:00.000;236;JLP;4;0;1512
2018-12-28 00:00:00.000;181;JLP;##;0;1513
2018-12-28 00:00:00.000;187;JLP;1;0;1514
2018-12-29 00:00:00.000;407;JLP;1;0;1515
2018-12-29 00:00:00.000;419;JLP;1;0;1516
2018-12-29 00:00:00.000;594;JLP;4;0;1517
2018-12-29 00:00:00.000;166;JLP;4;0;1518
